-0.00023937225341796875 1
-0.00022411346435546875 1
-0.00021266937255859375 1
-0.00019359588623046875 1
-0.00018215179443359375 1
-0.00017833709716796875 1
-0.00017452239990234375 1
-0.00017261505126953125 4
-0.00017070770263671875 3
-0.00016498565673828125 2
-0.00016307830810546875 2
-0.00016117095947265625 1
-0.00015926361083984375 3
-0.00015735626220703125 2
-0.00015544891357421875 2
-0.00015163421630859375 2
-0.00014972686767578125 4
-0.00014781951904296875 6
-0.00014400482177734375 6
-0.00014209747314453125 3
-0.00014019012451171875 5
-0.00013828277587890625 5
-0.00013637542724609375 9
-0.00013446807861328125 6
-0.00013256072998046875 14
-0.00013065338134765625 6
-0.00012874603271484375 9
-0.00012683868408203125 10
-0.00012493133544921875 8
-0.00012302398681640625 3
-0.00012111663818359375 10
-0.00011920928955078125 3
-0.00011730194091796875 18
-0.00011539459228515625 20
-0.00011348724365234375 17
-0.00011157989501953125 15
-0.00010967254638671875 27
-0.00010776519775390625 23
-0.00010585784912109375 26
-0.00010395050048828125 19
-0.00010204315185546875 34
-0.00010013580322265625 30
-9.822845458984375e-05 35
-9.632110595703125e-05 30
-9.441375732421875e-05 41
-9.250640869140625e-05 34
-9.059906005859375e-05 53
-8.869171142578125e-05 44
-8.678436279296875e-05 52
-8.487701416015625e-05 50
-8.296966552734375e-05 49
-8.106231689453125e-05 76
-7.915496826171875e-05 74
-7.724761962890625e-05 85
-7.534027099609375e-05 93
-7.343292236328125e-05 79
-7.152557373046875e-05 89
-6.961822509765625e-05 96
-6.771087646484375e-05 106
-6.580352783203125e-05 117
-6.389617919921875e-05 146
-6.198883056640625e-05 135
-6.008148193359375e-05 118
-5.817413330078125e-05 130
-5.626678466796875e-05 178
-5.435943603515625e-05 157
-5.245208740234375e-05 176
-5.054473876953125e-05 165
-4.863739013671875e-05 180
-4.673004150390625e-05 196
-4.482269287109375e-05 207
-4.291534423828125e-05 214
-4.100799560546875e-05 204
-3.910064697265625e-05 223
-3.719329833984375e-05 236
-3.528594970703125e-05 238
-3.337860107421875e-05 271
-3.147125244140625e-05 250
-2.956390380859375e-05 281
-2.765655517578125e-05 256
-2.574920654296875e-05 292
-2.384185791015625e-05 329
-2.193450927734375e-05 294
-2.002716064453125e-05 306
-1.811981201171875e-05 314
-1.621246337890625e-05 310
-1.430511474609375e-05 320
-1.239776611328125e-05 358
-1.049041748046875e-05 308
-8.58306884765625e-06 319
-6.67572021484375e-06 343
-4.76837158203125e-06 327
-2.86102294921875e-06 295
-9.5367431640625e-07 321
9.5367431640625e-07 339
2.86102294921875e-06 328
4.76837158203125e-06 319
6.67572021484375e-06 354
8.58306884765625e-06 319
1.049041748046875e-05 333
1.239776611328125e-05 328
1.430511474609375e-05 312
1.621246337890625e-05 313
1.811981201171875e-05 312
2.002716064453125e-05 320
2.193450927734375e-05 309
2.384185791015625e-05 308
2.574920654296875e-05 252
2.765655517578125e-05 301
2.956390380859375e-05 264
3.147125244140625e-05 257
3.337860107421875e-05 245
3.528594970703125e-05 289
3.719329833984375e-05 246
3.910064697265625e-05 251
4.100799560546875e-05 198
4.291534423828125e-05 230
4.482269287109375e-05 189
4.673004150390625e-05 183
4.863739013671875e-05 193
5.054473876953125e-05 170
5.245208740234375e-05 173
5.435943603515625e-05 171
5.626678466796875e-05 139
5.817413330078125e-05 147
6.008148193359375e-05 140
6.198883056640625e-05 111
6.389617919921875e-05 134
6.580352783203125e-05 90
6.771087646484375e-05 101
6.961822509765625e-05 96
7.152557373046875e-05 99
7.343292236328125e-05 89
7.534027099609375e-05 92
7.724761962890625e-05 82
7.915496826171875e-05 79
8.106231689453125e-05 61
8.296966552734375e-05 55
8.487701416015625e-05 56
8.678436279296875e-05 36
8.869171142578125e-05 53
9.059906005859375e-05 46
9.250640869140625e-05 49
9.441375732421875e-05 44
9.632110595703125e-05 34
9.822845458984375e-05 35
0.00010013580322265625 36
0.00010204315185546875 21
0.00010395050048828125 23
0.00010585784912109375 28
0.00010776519775390625 20
0.00010967254638671875 25
0.00011157989501953125 21
0.00011348724365234375 16
0.00011539459228515625 22
0.00011730194091796875 10
0.00011920928955078125 18
0.00012111663818359375 16
0.00012302398681640625 10
0.00012493133544921875 7
0.00012683868408203125 8
0.00012874603271484375 5
0.00013065338134765625 11
0.00013256072998046875 5
0.00013446807861328125 5
0.00013637542724609375 8
0.00013828277587890625 2
0.00014019012451171875 9
0.00014209747314453125 5
0.00014400482177734375 2
0.00014591217041015625 4
0.00014781951904296875 3
0.00014972686767578125 3
0.00015163421630859375 5
0.00015354156494140625 1
0.00015544891357421875 1
0.00015735626220703125 1
0.00015926361083984375 3
0.00016117095947265625 1
0.00016307830810546875 1
0.00016689300537109375 4
0.00016880035400390625 1
0.00017452239990234375 1
