-0.01550292969	1
-0.01525878906	1
-0.01452636719	1
-0.01367187500	1
-0.01330566406	2
-0.01306152344	1
-0.01293945312	1
-0.01269531250	3
-0.01220703125	3
-0.01208496094	2
-0.01196289062	1
-0.01171875000	2
-0.01159667969	1
-0.01147460938	4
-0.01135253906	4
-0.01123046875	4
-0.01110839844	1
-0.01098632812	3
-0.01086425781	4
-0.01074218750	3
-0.01062011719	2
-0.01049804688	9
-0.01037597656	6
-0.01025390625	7
-0.01013183594	5
-0.01000976562	12
-0.00988769531	4
-0.00976562500	9
-0.00964355469	6
-0.00952148438	9
-0.00939941406	11
-0.00927734375	12
-0.00915527344	6
-0.00903320312	8
-0.00891113281	22
-0.00878906250	23
-0.00866699219	20
-0.00854492188	23
-0.00842285156	19
-0.00830078125	24
-0.00817871094	18
-0.00805664062	21
-0.00793457031	24
-0.00781250000	19
-0.00769042969	27
-0.00756835938	43
-0.00744628906	48
-0.00732421875	37
-0.00720214844	36
-0.00708007812	41
-0.00695800781	47
-0.00683593750	40
-0.00671386719	49
-0.00659179688	48
-0.00646972656	77
-0.00634765625	55
-0.00622558594	68
-0.00610351562	56
-0.00598144531	70
-0.00585937500	95
-0.00573730469	76
-0.00561523438	69
-0.00549316406	85
-0.00537109375	92
-0.00524902344	111
-0.00512695312	89
-0.00500488281	110
-0.00488281250	113
-0.00476074219	123
-0.00463867188	125
-0.00451660156	122
-0.00439453125	143
-0.00427246094	155
-0.00415039062	142
-0.00402832031	148
-0.00390625000	132
-0.00378417969	166
-0.00366210938	143
-0.00354003906	160
-0.00341796875	167
-0.00329589844	171
-0.00317382812	179
-0.00305175781	178
-0.00292968750	212
-0.00280761719	198
-0.00268554688	186
-0.00256347656	207
-0.00244140625	219
-0.00231933594	210
-0.00219726562	246
-0.00207519531	216
-0.00195312500	220
-0.00183105469	243
-0.00170898438	246
-0.00158691406	212
-0.00146484375	229
-0.00134277344	264
-0.00122070312	271
-0.00109863281	243
-0.00097656250	257
-0.00085449219	258
-0.00073242188	269
-0.00061035156	241
-0.00048828125	236
-0.00036621094	303
-0.00024414062	254
-0.00012207031	270
0.00000000000	273
0.00012207031	253
0.00024414062	280
0.00036621094	272
0.00048828125	249
0.00061035156	253
0.00073242188	240
0.00085449219	268
0.00097656250	277
0.00109863281	275
0.00122070312	226
0.00134277344	234
0.00146484375	236
0.00158691406	266
0.00170898438	218
0.00183105469	219
0.00195312500	232
0.00207519531	239
0.00219726562	229
0.00231933594	223
0.00244140625	205
0.00256347656	195
0.00268554688	213
0.00280761719	182
0.00292968750	174
0.00305175781	186
0.00317382812	170
0.00329589844	174
0.00341796875	161
0.00354003906	144
0.00366210938	159
0.00378417969	149
0.00390625000	150
0.00402832031	142
0.00415039062	148
0.00427246094	142
0.00439453125	119
0.00451660156	122
0.00463867188	111
0.00476074219	114
0.00488281250	123
0.00500488281	115
0.00512695312	99
0.00524902344	116
0.00537109375	94
0.00549316406	77
0.00561523438	77
0.00573730469	56
0.00585937500	71
0.00598144531	79
0.00610351562	70
0.00622558594	58
0.00634765625	71
0.00646972656	63
0.00659179688	45
0.00671386719	49
0.00683593750	43
0.00695800781	51
0.00708007812	51
0.00720214844	47
0.00732421875	27
0.00744628906	46
0.00756835938	28
0.00769042969	21
0.00781250000	33
0.00793457031	18
0.00805664062	20
0.00817871094	25
0.00830078125	18
0.00842285156	27
0.00854492188	26
0.00866699219	21
0.00878906250	17
0.00891113281	22
0.00903320312	14
0.00915527344	16
0.00927734375	10
0.00939941406	8
0.00952148438	14
0.00964355469	9
0.00976562500	6
0.00988769531	15
0.01000976562	4
0.01013183594	15
0.01025390625	3
0.01037597656	4
0.01049804688	7
0.01062011719	6
0.01074218750	3
0.01086425781	2
0.01098632812	3
0.01110839844	4
0.01123046875	4
0.01135253906	1
0.01147460938	4
0.01159667969	4
0.01171875000	2
0.01184082031	4
0.01196289062	2
0.01232910156	1
0.01245117188	1
0.01257324219	1
0.01269531250	2
0.01293945312	3
0.01318359375	1
0.01367187500	1
0.01391601562	1
0.01477050781	1
