-9.608268737792969e-05 1
-8.988380432128906e-05 2
-8.702278137207031e-05 1
-8.654594421386719e-05 1
-8.606910705566406e-05 1
-8.511543273925781e-05 2
-8.463859558105469e-05 1
-8.416175842285156e-05 1
-8.177757263183594e-05 1
-8.130073547363281e-05 1
-7.939338684082031e-05 1
-7.796287536621094e-05 1
-7.510185241699219e-05 1
-7.462501525878906e-05 4
-7.367134094238281e-05 1
-7.319450378417969e-05 2
-7.271766662597656e-05 1
-7.224082946777344e-05 2
-7.033348083496094e-05 1
-6.985664367675781e-05 1
-6.937980651855469e-05 1
-6.890296936035156e-05 4
-6.842613220214844e-05 3
-6.794929504394531e-05 1
-6.747245788574219e-05 4
-6.699562072753906e-05 2
-6.651878356933594e-05 2
-6.604194641113281e-05 2
-6.556510925292969e-05 1
-6.461143493652344e-05 3
-6.413459777832031e-05 2
-6.365776062011719e-05 2
-6.318092346191406e-05 6
-6.270408630371094e-05 4
-6.222724914550781e-05 2
-6.127357482910156e-05 1
-6.079673767089844e-05 3
-6.031990051269531e-05 4
-5.984306335449219e-05 1
-5.936622619628906e-05 4
-5.888938903808594e-05 3
-5.841255187988281e-05 13
-5.793571472167969e-05 3
-5.745887756347656e-05 10
-5.698204040527344e-05 5
-5.650520324707031e-05 3
-5.602836608886719e-05 7
-5.555152893066406e-05 14
-5.507469177246094e-05 8
-5.459785461425781e-05 8
-5.412101745605469e-05 8
-5.364418029785156e-05 8
-5.316734313964844e-05 8
-5.269050598144531e-05 13
-5.221366882324219e-05 8
-5.173683166503906e-05 6
-5.125999450683594e-05 15
-5.078315734863281e-05 6
-5.030632019042969e-05 10
-4.982948303222656e-05 15
-4.935264587402344e-05 8
-4.887580871582031e-05 14
-4.839897155761719e-05 8
-4.792213439941406e-05 19
-4.744529724121094e-05 15
-4.696846008300781e-05 10
-4.649162292480469e-05 24
-4.601478576660156e-05 18
-4.553794860839844e-05 19
-4.506111145019531e-05 11
-4.458427429199219e-05 15
-4.410743713378906e-05 28
-4.363059997558594e-05 15
-4.315376281738281e-05 21
-4.267692565917969e-05 28
-4.220008850097656e-05 17
-4.172325134277344e-05 20
-4.124641418457031e-05 17
-4.076957702636719e-05 20
-4.029273986816406e-05 28
-3.981590270996094e-05 25
-3.933906555175781e-05 35
-3.886222839355469e-05 34
-3.838539123535156e-05 29
-3.790855407714844e-05 28
-3.743171691894531e-05 32
-3.695487976074219e-05 30
-3.647804260253906e-05 39
-3.600120544433594e-05 30
-3.552436828613281e-05 34
-3.504753112792969e-05 41
-3.457069396972656e-05 24
-3.409385681152344e-05 40
-3.361701965332031e-05 45
-3.314018249511719e-05 46
-3.266334533691406e-05 42
-3.218650817871094e-05 57
-3.170967102050781e-05 48
-3.123283386230469e-05 48
-3.075599670410156e-05 56
-3.0279159545898438e-05 52
-2.9802322387695312e-05 48
-2.9325485229492188e-05 51
-2.8848648071289062e-05 54
-2.8371810913085938e-05 72
-2.7894973754882812e-05 68
-2.7418136596679688e-05 63
-2.6941299438476562e-05 88
-2.6464462280273438e-05 57
-2.5987625122070312e-05 86
-2.5510787963867188e-05 76
-2.5033950805664062e-05 86
-2.4557113647460938e-05 90
-2.4080276489257812e-05 83
-2.3603439331054688e-05 75
-2.3126602172851562e-05 100
-2.2649765014648438e-05 98
-2.2172927856445312e-05 104
-2.1696090698242188e-05 94
-2.1219253540039062e-05 108
-2.0742416381835938e-05 112
-2.0265579223632812e-05 122
-1.9788742065429688e-05 104
-1.9311904907226562e-05 110
-1.8835067749023438e-05 102
-1.8358230590820312e-05 116
-1.7881393432617188e-05 107
-1.7404556274414062e-05 127
-1.6927719116210938e-05 133
-1.6450881958007812e-05 122
-1.5974044799804688e-05 131
-1.5497207641601562e-05 170
-1.5020370483398438e-05 154
-1.4543533325195312e-05 146
-1.4066696166992188e-05 151
-1.3589859008789062e-05 147
-1.3113021850585938e-05 158
-1.2636184692382812e-05 168
-1.2159347534179688e-05 169
-1.1682510375976562e-05 190
-1.1205673217773438e-05 151
-1.0728836059570312e-05 174
-1.0251998901367188e-05 159
-9.775161743164062e-06 181
-9.298324584960938e-06 184
-8.821487426757812e-06 163
-8.344650268554688e-06 161
-7.867813110351562e-06 179
-7.3909759521484375e-06 194
-6.9141387939453125e-06 153
-6.4373016357421875e-06 206
-5.9604644775390625e-06 186
-5.4836273193359375e-06 207
-5.0067901611328125e-06 194
-4.5299530029296875e-06 222
-4.0531158447265625e-06 163
